frame,face_id,timestamp,confidence,success,gaze_0_x,gaze_0_y,gaze_0_z,gaze_1_x,gaze_1_y,gaze_1_z,gaze_angle_x,gaze_angle_y,pose_Tx,pose_Ty,pose_Tz,pose_Rx,pose_Ry,pose_Rz,gold_code,timestamp_rounded,trial,phase,num_looks,condition
7323,0,244.311,0.88,1,-0.453071,0.105819,-0.885172,-0.582282,0.072119,-0.809781,-0.548,0.105,461.9,88.8,1403.7,0.133,0.677,0.06,NA,244.3,NA,NA,NA,NA
7324,0,244.344,0.88,1,-0.462987,0.135746,-0.875909,-0.59114,0.100161,-0.800326,-0.561,0.14,463.8,91.3,1418.2,0.193,0.696,0.043,NA,244.3,NA,NA,NA,NA
7325,0,244.377,0.98,1,-0.434662,0.190981,-0.880111,-0.55557,0.193406,-0.808663,-0.53,0.224,344.9,43,1045.1,0.289,0.653,-0.179,NA,244.4,NA,NA,NA,NA
7326,0,244.411,0.98,1,-0.55015,0.185166,-0.814278,-0.656431,0.190491,-0.72994,-0.663,0.239,337.5,45.4,1027,0.328,0.844,-0.236,NA,244.4,NA,NA,NA,NA
7327,0,244.444,0.98,1,-0.612726,0.1482,-0.776276,-0.701235,0.151783,-0.696585,-0.728,0.201,324.7,44.1,999.7,0.255,0.945,-0.201,NA,244.4,NA,NA,NA,NA
7328,0,244.478,0.02,0,0,0,0,0,0,0,0,0,314.4,47,979.6,0.243,1.122,-0.271,NA,244.5,NA,NA,NA,NA
7329,0,244.511,0.98,1,-0.696108,0.107664,-0.709819,-0.7537,0.122766,-0.64565,-0.819,0.168,333.4,46.9,1045.3,0.161,1.109,-0.226,NA,244.5,NA,NA,NA,NA
7330,0,244.544,0.92,1,-0.704691,0.083625,-0.704569,-0.763368,0.104048,-0.637529,-0.83,0.139,319.4,47.7,1016.4,0.112,1.128,-0.184,NA,244.5,NA,NA,NA,NA
7331,0,244.578,0.82,1,-0.715166,0.084581,-0.693818,-0.780633,0.101149,-0.616751,-0.851,0.141,322.8,46.9,1035,0.12,1.151,-0.154,NA,244.6,NA,NA,NA,NA
7332,0,244.611,0.82,1,-0.723769,0.053326,-0.687979,-0.784355,0.067683,-0.616609,-0.858,0.092,315.7,46.3,1028.5,0.008,1.16,-0.025,NA,244.6,NA,NA,NA,NA
7333,0,244.644,0.82,1,-0.716299,0.029359,-0.697175,-0.779135,0.045206,-0.625224,-0.847,0.056,324.9,48,1068.9,-0.01,1.132,0.02,NA,244.6,NA,NA,NA,NA
7334,0,244.678,0.82,1,-0.704184,0.022042,-0.709676,-0.771372,0.038608,-0.635212,-0.832,0.045,332.6,49.7,1098.9,-0.01,1.11,0.032,NA,244.7,NA,NA,NA,NA
7335,0,244.711,0.75,1,-0.67359,-0.002617,-0.7391,-0.751651,0.015192,-0.659386,-0.795,0.009,350.4,51.1,1152.5,-0.074,1.04,0.063,NA,244.7,NA,NA,NA,NA
7336,0,244.745,0.98,1,-0.671993,-0.010315,-0.740485,-0.74863,0.01101,-0.662896,-0.792,0,353.8,53.7,1162.7,-0.08,1.028,0.05,NA,244.7,NA,NA,NA,NA
7337,0,244.778,0.98,1,-0.670967,0.002882,-0.741482,-0.750186,0.022897,-0.66083,-0.792,0.018,354.7,55.5,1165,-0.053,1.029,0.019,NA,244.8,NA,NA,NA,NA
7338,0,244.811,0.92,1,-0.676066,0.016227,-0.736662,-0.754356,0.036232,-0.655465,-0.799,0.038,351.1,57.3,1154.6,-0.024,1.041,-0.012,NA,244.8,NA,NA,NA,NA
7339,0,244.845,0.98,1,-0.689314,0.038098,-0.72346,-0.760727,0.057032,-0.646562,-0.814,0.069,348.6,58.2,1144.6,0.049,1.066,-0.067,NA,244.8,NA,NA,NA,NA
7340,0,244.878,0.98,1,-0.686477,0.046159,-0.725685,-0.760512,0.068575,-0.645692,-0.812,0.083,347.2,59.3,1137.2,0.06,1.064,-0.096,NA,244.9,NA,NA,NA,NA
7341,0,244.911,0.98,1,-0.680973,0.034176,-0.73151,-0.759393,0.058369,-0.648009,-0.807,0.067,343.1,60.3,1122.1,0.02,1.062,-0.07,no_look,244.9,NA,NA,NA,NA
7342,0,244.945,0.98,1,-0.685418,0.054774,-0.726087,-0.757772,0.078516,-0.647778,-0.81,0.097,343.5,60.2,1113.1,0.094,1.062,-0.141,NA,244.9,NA,NA,NA,NA
7343,0,244.978,0.98,1,-0.670931,0.028473,-0.740973,-0.750969,0.056118,-0.657949,-0.794,0.06,350.3,61.9,1122.1,0.016,1.029,-0.099,NA,245,NA,NA,NA,NA
7344,0,245.011,0.98,1,-0.653512,0.014877,-0.75677,-0.739235,0.044674,-0.671964,-0.773,0.042,356.6,62.5,1125.9,-0.021,0.991,-0.1,NA,245,NA,NA,NA,NA
7345,0,245.045,0.98,1,-0.626224,-0.008395,-0.779598,-0.715981,0.024221,-0.6977,-0.738,0.011,360.5,62.6,1120.3,-0.071,0.94,-0.095,NA,245,NA,NA,NA,NA
7346,0,245.078,0.98,1,-0.620592,-0.017125,-0.783946,-0.70834,0.017783,-0.705647,-0.728,0,364.3,62.7,1114.1,-0.08,0.932,-0.116,NA,245.1,NA,NA,NA,NA
7347,0,245.112,0.98,1,-0.608545,-0.022011,-0.793214,-0.699634,0.014707,-0.71435,-0.715,-0.005,364.8,62.7,1102.4,-0.089,0.912,-0.129,NA,245.1,NA,NA,NA,NA
7348,0,245.145,0.98,1,-0.602395,-0.017497,-0.798006,-0.693386,0.019618,-0.720299,-0.706,0.001,368.6,63.4,1103.5,-0.079,0.903,-0.148,NA,245.1,NA,NA,NA,NA
7349,0,245.178,0.98,1,-0.600551,0.002159,-0.799583,-0.690338,0.038398,-0.722467,-0.703,0.027,370.1,64.1,1100.4,-0.039,0.9,-0.183,NA,245.2,NA,NA,NA,NA
7350,0,245.212,0.98,1,-0.597269,0.013171,-0.801933,-0.689328,0.050523,-0.722686,-0.701,0.042,374.1,65.3,1106.5,-0.011,0.896,-0.214,NA,245.2,NA,NA,NA,NA
7351,0,245.245,0.92,1,-0.599088,0.016971,-0.800503,-0.687355,0.052953,-0.724389,-0.701,0.046,369.7,66,1092.6,-0.005,0.901,-0.217,no_look,245.2,NA,NA,NA,NA
7352,0,245.278,0.98,1,-0.598005,0.011623,-0.801408,-0.68706,0.048553,-0.724977,-0.7,0.039,369.3,66.9,1089.9,-0.013,0.9,-0.219,NA,245.3,NA,NA,NA,NA
7353,0,245.312,0.92,1,-0.601507,0.018048,-0.798664,-0.688476,0.053845,-0.723258,-0.703,0.047,366.6,67.4,1081,-0.004,0.911,-0.222,NA,245.3,NA,NA,NA,NA
7354,0,245.345,0.92,1,-0.594664,0.017144,-0.803792,-0.68274,0.052693,-0.728759,-0.695,0.046,366.1,68.2,1078.5,-0.004,0.899,-0.225,NA,245.3,NA,NA,NA,NA
7355,0,245.378,0.98,1,-0.594174,0.016927,-0.804158,-0.682203,0.05289,-0.729247,-0.694,0.045,364.9,68.5,1073.6,-0.008,0.899,-0.224,NA,245.4,NA,NA,NA,NA
7356,0,245.412,0.92,1,-0.59211,0.01357,-0.805743,-0.681783,0.049906,-0.72985,-0.693,0.041,364.1,68.8,1069.8,-0.017,0.899,-0.218,no_look,245.4,NA,NA,NA,NA
7357,0,245.445,0.92,1,-0.586217,-0.003138,-0.810148,-0.678898,0.033688,-0.733459,-0.687,0.02,361.3,69.1,1060.1,-0.052,0.891,-0.192,NA,245.4,NA,NA,NA,NA
7358,0,245.479,0.92,1,-0.582813,-0.015344,-0.812462,-0.676751,0.021571,-0.735896,-0.683,0.004,358.8,69.3,1052.7,-0.078,0.887,-0.171,NA,245.5,NA,NA,NA,NA
7359,0,245.512,0.98,1,-0.576044,-0.021706,-0.81713,-0.672892,0.015259,-0.739584,-0.676,-0.004,359.9,69.7,1052.9,-0.091,0.875,-0.161,NA,245.5,NA,NA,NA,NA
7360,0,245.545,0.98,1,-0.531,0.012812,-0.847275,-0.642885,0.044417,-0.764674,-0.629,0.035,361.6,68.8,1054.3,-0.024,0.809,-0.198,NA,245.5,NA,NA,NA,NA
7361,0,245.579,0.98,1,-0.533499,0.014618,-0.845675,-0.64571,0.04346,-0.762345,-0.633,0.036,360.3,67.9,1048.5,-0.023,0.815,-0.185,NA,245.6,NA,NA,NA,NA
7362,0,245.612,0.98,1,-0.535343,0.010509,-0.844569,-0.647957,0.037329,-0.760761,-0.635,0.03,361,66.8,1046.6,-0.033,0.817,-0.164,NA,245.6,NA,NA,NA,NA
7363,0,245.645,0.98,1,-0.532989,0.014189,-0.846003,-0.648052,0.037683,-0.760664,-0.634,0.032,360.8,65.2,1041.4,-0.034,0.813,-0.142,NA,245.6,NA,NA,NA,NA
7364,0,245.679,0.98,1,-0.537423,0.017121,-0.843139,-0.651079,0.036927,-0.758111,-0.639,0.034,364.6,63.7,1046.3,-0.029,0.816,-0.122,NA,245.7,NA,NA,NA,NA
7365,0,245.712,0.98,1,-0.540985,0.026493,-0.840615,-0.654649,0.043381,-0.754687,-0.643,0.044,368.1,62.2,1048.2,-0.014,0.818,-0.108,NA,245.7,NA,NA,NA,NA
7366,0,245.746,0.98,1,-0.526841,0.039598,-0.849041,-0.643242,0.052489,-0.763862,-0.628,0.057,372,60.6,1049.9,0.004,0.791,-0.099,NA,245.7,NA,NA,NA,NA
7367,0,245.779,0.98,1,-0.526451,0.058826,-0.848168,-0.644655,0.068494,-0.761399,-0.629,0.079,373.9,58.8,1045.3,0.034,0.788,-0.097,NA,245.8,NA,NA,NA,NA
7368,0,245.812,0.98,1,-0.528146,0.058873,-0.84711,-0.645714,0.06646,-0.760682,-0.631,0.078,378.3,58.1,1047.7,0.031,0.788,-0.083,NA,245.8,NA,NA,NA,NA
7369,0,245.846,0.98,1,-0.533065,0.06915,-0.843244,-0.65085,0.074882,-0.755504,-0.637,0.09,382.7,57.5,1050.2,0.046,0.795,-0.078,NA,245.8,NA,NA,NA,NA
7370,0,245.879,0.98,1,-0.53662,0.077386,-0.840268,-0.653812,0.081591,-0.752245,-0.642,0.099,384.4,56.9,1045.1,0.062,0.799,-0.075,NA,245.9,NA,NA,NA,NA
7371,0,245.912,0.98,1,-0.537873,0.082765,-0.838953,-0.654839,0.086071,-0.750851,-0.644,0.106,388.6,56.8,1047.9,0.071,0.799,-0.074,NA,245.9,NA,NA,NA,NA
7372,0,245.946,0.98,1,-0.549889,0.085977,-0.830801,-0.666793,0.087175,-0.740127,-0.659,0.11,389.9,56.7,1045.2,0.072,0.821,-0.066,NA,245.9,NA,NA,NA,NA
7373,0,245.979,0.98,1,-0.54914,0.08963,-0.83091,-0.666547,0.087889,-0.740264,-0.659,0.113,391.2,56.5,1041.3,0.075,0.82,-0.057,NA,246,NA,NA,NA,NA
7374,0,246.012,0.98,1,-0.546366,0.093412,-0.832321,-0.665515,0.089847,-0.740957,-0.656,0.116,394,56.4,1043.8,0.081,0.815,-0.051,NA,246,NA,NA,NA,NA
7375,0,246.046,0.98,1,-0.547411,0.09467,-0.831492,-0.666775,0.089372,-0.739881,-0.658,0.117,395.4,56.2,1042.3,0.08,0.817,-0.04,NA,246,NA,NA,NA,NA
7376,0,246.079,0.98,1,-0.547703,0.086117,-0.832229,-0.666408,0.079343,-0.741354,-0.657,0.105,398.4,55.8,1045,0.064,0.814,-0.026,NA,246.1,NA,NA,NA,NA
7377,0,246.113,0.98,1,-0.549873,0.08829,-0.830569,-0.669122,0.080213,-0.738811,-0.66,0.107,399.6,55.2,1043.1,0.07,0.817,-0.021,NA,246.1,NA,NA,NA,NA
7378,0,246.146,0.98,1,-0.560257,0.082694,-0.824181,-0.677074,0.073085,-0.732277,-0.672,0.1,401.7,54.6,1045,0.059,0.83,-0.001,NA,246.1,NA,NA,NA,NA
7379,0,246.179,0.98,1,-0.562128,0.084547,-0.822717,-0.678945,0.07381,-0.73047,-0.674,0.102,404.5,53.7,1047.2,0.061,0.83,0.012,NA,246.2,NA,NA,NA,NA
7380,0,246.213,0.98,1,-0.564222,0.084693,-0.821267,-0.682561,0.071246,-0.727348,-0.678,0.1,406.9,53,1048.3,0.06,0.831,0.029,NA,246.2,NA,NA,NA,NA
7381,0,246.246,0.98,1,-0.576793,0.0941,-0.811453,-0.693753,0.076674,-0.71612,-0.694,0.111,407.2,51.8,1043.8,0.072,0.851,0.04,NA,246.2,NA,NA,NA,NA
7382,0,246.279,0.92,1,-0.582091,0.100279,-0.806916,-0.698541,0.079692,-0.711119,-0.701,0.118,408.9,50.9,1042.5,0.08,0.859,0.053,NA,246.3,NA,NA,NA,NA
7383,0,246.313,0.92,1,-0.584281,0.106456,-0.804539,-0.70146,0.0838,-0.707765,-0.705,0.125,411.2,50.5,1043.3,0.089,0.861,0.057,NA,246.3,NA,NA,NA,NA
7384,0,246.346,0.92,1,-0.592497,0.106878,-0.798451,-0.708076,0.082713,-0.701275,-0.714,0.126,411.3,50.1,1040.4,0.091,0.875,0.069,NA,246.3,NA,NA,NA,NA
7385,0,246.379,0.92,1,-0.597843,0.105279,-0.794669,-0.711513,0.080136,-0.698089,-0.72,0.124,413,50.2,1043.5,0.085,0.882,0.079,NA,246.4,NA,NA,NA,NA
7386,0,246.413,0.92,1,-0.606284,0.10939,-0.787688,-0.718501,0.084206,-0.69041,-0.731,0.13,412.7,50.7,1042.1,0.094,0.899,0.077,NA,246.4,NA,NA,NA,NA
7387,0,246.446,0.88,1,-0.613321,0.11328,-0.781668,-0.724694,0.087211,-0.68353,-0.74,0.136,412.3,51.7,1040.9,0.105,0.913,0.073,NA,246.4,NA,NA,NA,NA
7388,0,246.48,0.88,1,-0.619541,0.115228,-0.776461,-0.728316,0.08963,-0.679354,-0.747,0.14,411.7,52.4,1041,0.114,0.927,0.066,NA,246.5,NA,NA,NA,NA
7389,0,246.513,0.98,1,-0.623947,0.120473,-0.772124,-0.732734,0.095001,-0.673852,-0.754,0.148,410.1,52.8,1038.5,0.127,0.939,0.052,NA,246.5,NA,NA,NA,NA
7390,0,246.546,0.92,1,-0.675183,0.087108,-0.732489,-0.765596,0.066189,-0.639908,-0.81,0.111,403.7,52.3,1027.9,0.065,1.016,0.092,NA,246.5,NA,NA,NA,NA
7391,0,246.58,0.98,1,-0.68787,0.082509,-0.721129,-0.774553,0.064388,-0.629223,-0.825,0.108,401.7,51.8,1028.6,0.055,1.044,0.092,NA,246.6,NA,NA,NA,NA
7392,0,246.613,0.92,1,-0.712848,0.087736,-0.695809,-0.795292,0.070936,-0.602063,-0.86,0.122,399.1,50.6,1024.4,0.085,1.1,0.058,NA,246.6,NA,NA,NA,NA
7393,0,246.646,0.92,1,-0.717185,0.086245,-0.691525,-0.797036,0.071635,-0.599668,-0.865,0.122,400.3,49.6,1030.1,0.089,1.108,0.051,NA,246.6,NA,NA,NA,NA
7394,0,246.68,0.92,1,-0.716093,0.086954,-0.692567,-0.796633,0.072844,-0.600058,-0.864,0.123,399.9,48.4,1030.7,0.086,1.107,0.053,NA,246.7,NA,NA,NA,NA
7395,0,246.713,0.92,1,-0.713598,0.082126,-0.695725,-0.79438,0.068204,-0.60358,-0.86,0.115,399.3,47.9,1029.7,0.067,1.1,0.066,NA,246.7,NA,NA,NA,NA
7396,0,246.747,0.92,1,-0.711974,0.083079,-0.697274,-0.793708,0.068708,-0.604406,-0.858,0.116,400.4,47.8,1033.2,0.072,1.097,0.064,NA,246.7,NA,NA,NA,NA
7397,0,246.78,0.92,1,-0.711251,0.08546,-0.697724,-0.792415,0.071481,-0.605779,-0.857,0.12,400.1,48,1033.2,0.075,1.094,0.06,NA,246.8,NA,NA,NA,NA
7398,0,246.813,0.92,1,-0.708236,0.086455,-0.700662,-0.790819,0.072436,-0.607748,-0.853,0.121,401,48.8,1036.1,0.08,1.09,0.055,NA,246.8,NA,NA,NA,NA
